CustomerID,Segment,Value_Tier,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Avg,Recency_Percentile,Frequency_Percentile,Monetary_Percentile
17676.0,Champions,Medium Value,4,6,1387.68,5,5,4,554,4.666666666666667,7.468879668049793,81.89257722452743,70.53941908713693
14525.0,Champions,High Value,20,9,4332.2,4,5,5,455,4.666666666666667,27.708621484555096,90.21438450899032,92.34670355002305
17659.0,Champions,High Value,17,12,2999.46,4,5,5,455,4.666666666666667,23.858921161825727,93.96035039188565,87.1830336560627
12540.0,Champions,High Value,20,17,13400.24,4,5,5,455,4.666666666666667,27.708621484555096,96.73812816966344,98.47856154910097
12528.0,Champions,High Value,9,6,1933.48,5,5,4,554,4.666666666666667,14.200092208390963,81.89257722452743,78.58460119870908
16945.0,Champions,High Value,22,19,4345.5,4,5,5,455,4.666666666666667,29.39142461964039,97.40663900414937,92.41585984324574
15727.0,Champions,High Value,17,7,5178.96,4,5,5,455,4.666666666666667,23.858921161825727,85.5232826187183,94.02950668510834
15671.0,Champions,High Value,19,7,2657.13,4,5,5,455,4.666666666666667,26.671277086214847,85.5232826187183,85.1313969571231
12708.0,Champions,High Value,30,10,2712.91,4,5,5,455,4.666666666666667,37.52881512217612,91.62056247118487,85.47717842323651
15632.0,Champions,High Value,16,8,3285.31,4,5,5,455,4.666666666666667,22.418165053019827,88.30106039649608,88.52005532503458
16983.0,Champions,High Value,13,7,1931.25,5,5,4,554,4.666666666666667,19.813278008298756,85.5232826187183,78.5154449054864
16985.0,Champions,High Value,17,10,5464.12,4,5,5,455,4.666666666666667,23.858921161825727,91.62056247118487,94.46749654218533
16942.0,Champions,High Value,13,9,1920.59,5,5,4,554,4.666666666666667,19.813278008298756,90.21438450899032,78.46934071000462
16899.0,Champions,Medium Value,8,6,1281.56,5,5,4,554,4.666666666666667,12.551867219917012,81.89257722452743,68.41862609497464
16949.0,Champions,Medium Value,4,6,1286.27,5,5,4,554,4.666666666666667,7.468879668049793,81.89257722452743,68.48778238819733
16938.0,Champions,High Value,9,4,2736.38,5,4,5,545,4.666666666666667,14.200092208390963,69.85938220378054,85.56938681420009
12726.0,Champions,High Value,28,7,2609.1,4,5,5,455,4.666666666666667,35.48870447210696,85.5232826187183,84.57814661134164
12731.0,Champions,High Value,24,12,18895.91,4,5,5,455,4.666666666666667,32.053941908713696,93.96035039188565,98.96265560165975
12721.0,Champions,High Value,32,6,2656.13,4,5,5,455,4.666666666666667,39.476717381281695,81.89257722452743,85.1083448593822
12705.0,Champions,High Value,15,9,6868.29,4,5,5,455,4.666666666666667,21.046565237436607,90.21438450899032,96.08114338404795
12709.0,Champions,High Value,15,15,9736.52,4,5,5,455,4.666666666666667,21.046565237436607,95.95435684647303,97.5103734439834
12712.0,Champions,High Value,29,13,4396.13,4,5,5,455,4.666666666666667,36.410788381742734,94.8248040571692,92.48501613646842
12714.0,Champions,High Value,9,5,4708.86,5,4,5,545,4.666666666666667,14.200092208390963,77.1207929921623,93.15352697095436
16929.0,Champions,Medium Value,4,7,1295.39,5,5,4,554,4.666666666666667,7.468879668049793,85.5232826187183,68.6260949746427
16910.0,Champions,Medium Value,4,8,1510.06,5,5,4,554,4.666666666666667,7.468879668049793,88.30106039649608,72.63715998155831
16912.0,Champions,High Value,29,11,2575.38,4,5,5,455,4.666666666666667,36.410788381742734,92.84232365145229,84.27846934071
14554.0,Champions,High Value,10,4,2381.04,5,4,5,545,4.666666666666667,15.813739050253572,69.85938220378054,82.98755186721992
14546.0,Champions,High Value,5,5,2578.09,5,4,5,545,4.666666666666667,9.474412171507607,77.1207929921623,84.3015214384509
14543.0,Champions,High Value,29,16,3630.33,4,5,5,455,4.666666666666667,36.410788381742734,96.40387275242047,89.85707699400646
14530.0,Champions,High Value,26,6,2925.91,4,5,5,455,4.666666666666667,34.289995389580454,81.89257722452743,86.83725218994928
14515.0,Champions,High Value,18,6,2102.09,4,5,5,455,4.666666666666667,25.265099124020285,81.89257722452743,80.56708160442601
14502.0,Champions,High Value,20,11,2470.67,4,5,5,455,4.666666666666667,27.708621484555096,92.84232365145229,83.5177501152605
14505.0,Champions,High Value,17,8,5905.64,4,5,5,455,4.666666666666667,23.858921161825727,88.30106039649608,95.11295527893037
14493.0,Champions,High Value,7,5,2383.24,5,4,5,545,4.666666666666667,11.191793453204243,77.1207929921623,83.01060396496082
14482.0,Champions,High Value,18,6,2068.15,4,5,5,455,4.666666666666667,25.265099124020285,81.89257722452743,80.10603964960812
14440.0,Champions,High Value,8,5,2357.6800000000003,5,4,5,545,4.666666666666667,12.551867219917012,77.1207929921623,82.73397879207008
14466.0,Champions,High Value,29,7,2272.4,4,5,5,455,4.666666666666667,36.410788381742734,85.5232826187183,82.01936376210234
12567.0,Champions,High Value,23,10,9401.28,4,5,5,455,4.666666666666667,30.797602581834948,91.62056247118487,97.41816505301982
17512.0,Champions,High Value,29,10,2924.99,4,5,5,455,4.666666666666667,36.410788381742734,91.62056247118487,86.8142000922084
17451.0,Champions,High Value,1,7,1721.4,5,5,4,554,4.666666666666667,1.0834485938220377,85.5232826187183,75.86445366528353
15484.0,Champions,High Value,1,4,3594.31,5,4,5,545,4.666666666666667,1.0834485938220377,69.85938220378054,89.62655601659752
16871.0,Champions,High Value,22,6,2812.34,4,5,5,455,4.666666666666667,29.39142461964039,81.89257722452743,86.19179345320424
15611.0,Champions,Medium Value,10,13,1591.45,5,5,4,554,4.666666666666667,15.813739050253572,94.8248040571692,73.85892116182573
15602.0,Champions,Medium Value,8,9,1297.87,5,5,4,554,4.666666666666667,12.551867219917012,90.21438450899032,68.67219917012449
13104.0,Champions,Medium Value,3,6,1098.48,5,5,4,554,4.666666666666667,5.16366989396035,81.89257722452743,64.4767173812817
17071.0,Champions,High Value,28,9,2429.03,4,5,5,455,4.666666666666667,35.48870447210696,90.21438450899032,83.31028123559244
15527.0,Champions,High Value,19,8,2429.78,4,5,5,455,4.666666666666667,26.671277086214847,88.30106039649608,83.33333333333334
15529.0,Champions,High Value,23,11,3995.23,4,5,5,455,4.666666666666667,30.797602581834948,92.84232365145229,91.35546334716459
15502.0,Champions,High Value,16,12,10384.93,4,5,5,455,4.666666666666667,22.418165053019827,93.96035039188565,97.67173812816966
15482.0,Champions,High Value,16,12,11054.96,4,5,5,455,4.666666666666667,22.418165053019827,93.96035039188565,97.97141539880128
12670.0,Champions,High Value,10,5,2996.05,5,4,5,545,4.666666666666667,15.813739050253572,77.1207929921623,87.13692946058092
15465.0,Champions,High Value,20,18,7354.62,4,5,5,455,4.666666666666667,27.708621484555096,97.10696173351775,96.51913324112495
15453.0,Champions,Medium Value,2,7,1388.37,5,5,4,554,4.666666666666667,3.1466113416320884,85.5232826187183,70.60857538035961
17086.0,Champions,High Value,7,6,2050.08,5,5,4,554,4.666666666666667,11.191793453204243,81.89257722452743,79.89857076994006
17090.0,Champions,High Value,4,7,2043.95,5,5,4,554,4.666666666666667,7.468879668049793,85.5232826187183,79.7602581834947
17069.0,Champions,High Value,28,9,2709.7000000000003,4,5,5,455,4.666666666666667,35.48870447210696,90.21438450899032,85.43107422775472
12700.0,Champions,High Value,8,4,4939.99,5,4,5,545,4.666666666666667,12.551867219917012,69.85938220378054,93.59151682803135
12685.0,Champions,High Value,28,6,2863.08,4,5,5,455,4.666666666666667,35.48870447210696,81.89257722452743,86.3992623328723
12681.0,Champions,High Value,15,22,13787.54,4,5,5,455,4.666666666666667,21.046565237436607,98.13278008298755,98.52466574458276
12668.0,Champions,High Value,12,4,3807.15,5,4,5,545,4.666666666666667,18.983402489626556,69.85938220378054,90.73305670816045
17314.0,Champions,High Value,25,8,2527.92,4,5,5,455,4.666666666666667,33.19502074688796,88.30106039649608,83.97879207007838
17293.0,Champions,High Value,8,9,1875.11,5,5,4,554,4.666666666666667,12.551867219917012,90.21438450899032,78.00829875518673
14723.0,Champions,Medium Value,10,6,1158.3,5,5,4,554,4.666666666666667,15.813739050253572,81.89257722452743,65.92899953895804
14704.0,Champions,Medium Value,11,9,1546.91,5,5,4,554,4.666666666666667,17.50806823420931,90.21438450899032,73.23651452282157
14709.0,Champions,High Value,15,13,4921.04,4,5,5,455,4.666666666666667,21.046565237436607,94.8248040571692,93.54541263254956
13305.0,Champions,High Value,4,10,2000.86,5,5,4,554,4.666666666666667,7.468879668049793,91.62056247118487,79.20700783771323
13297.0,Champions,High Value,8,4,2089.85,5,4,5,545,4.666666666666667,12.551867219917012,69.85938220378054,80.31350852927616
14676.0,Champions,High Value,31,6,2548.24,4,5,5,455,4.666666666666667,38.53158137390503,81.89257722452743,84.11710465652375
14680.0,Champions,High Value,25,16,28754.11,4,5,5,455,4.666666666666667,33.19502074688796,96.40387275242047,99.26233287229138
14653.0,Champions,High Value,1,7,1947.55,5,5,4,554,4.666666666666667,1.0834485938220377,85.5232826187183,78.74596588289535
14640.0,Champions,High Value,24,6,2125.08,4,5,5,455,4.666666666666667,32.053941908713696,81.89257722452743,80.79760258183495
14607.0,Champions,High Value,16,14,16569.5,4,5,5,455,4.666666666666667,22.418165053019827,95.40110650069157,98.73213462425082
13362.0,Champions,High Value,9,4,3090.74,5,4,5,545,4.666666666666667,14.200092208390963,69.85938220378054,87.5979714153988
15365.0,Champions,High Value,26,7,2314.32,4,5,5,455,4.666666666666667,34.289995389580454,85.5232826187183,82.38819732595665
16987.0,Champions,Medium Value,3,7,1625.05,5,5,4,554,4.666666666666667,5.16366989396035,85.5232826187183,74.48132780082987
16989.0,Champions,Medium Value,7,6,1133.25,5,5,4,554,4.666666666666667,11.191793453204243,81.89257722452743,65.46795758414015
15356.0,Champions,High Value,31,10,2766.5,4,5,5,455,4.666666666666667,38.53158137390503,91.62056247118487,85.77685569386814
16979.0,Champions,High Value,4,6,1852.0,5,5,4,554,4.666666666666667,7.468879668049793,81.89257722452743,77.68556938681421
15394.0,Champions,High Value,10,4,2183.54,5,4,5,545,4.666666666666667,15.813739050253572,69.85938220378054,81.25864453665284
15382.0,Champions,High Value,15,6,5955.71,4,5,5,455,4.666666666666667,21.046565237436607,81.89257722452743,95.13600737667127
13148.0,Champions,High Value,29,12,3707.12,4,5,5,455,4.666666666666667,36.410788381742734,93.96035039188565,90.22591055786077
13139.0,Champions,High Value,16,7,5064.94,4,5,5,455,4.666666666666667,22.418165053019827,85.5232826187183,93.82203780544029
13115.0,Champions,High Value,12,4,2294.78,5,4,5,545,4.666666666666667,18.983402489626556,69.85938220378054,82.2268326417704
15351.0,Champions,High Value,12,7,1960.11,5,5,4,554,4.666666666666667,18.983402489626556,85.5232826187183,78.86122637159981
13097.0,Champions,High Value,33,10,6010.42,4,5,5,455,4.666666666666667,40.37574919317658,91.62056247118487,95.20516366989395
15291.0,Champions,High Value,26,15,4668.3,4,5,5,455,4.666666666666667,34.289995389580454,95.95435684647303,93.06131857999078
15270.0,Champions,High Value,16,7,2379.49,4,5,5,455,4.666666666666667,22.418165053019827,85.5232826187183,82.94144767173813
15249.0,Champions,High Value,32,13,6688.46,4,5,5,455,4.666666666666667,39.476717381281695,94.8248040571692,95.850622406639
14733.0,Champions,High Value,16,12,9585.91,4,5,5,455,4.666666666666667,22.418165053019827,93.96035039188565,97.46426924850161
14849.0,Champions,High Value,22,25,7930.54,4,5,5,455,4.666666666666667,29.39142461964039,98.46703550023052,96.79575841401568
13268.0,Champions,High Value,18,11,3214.69,4,5,5,455,4.666666666666667,25.265099124020285,92.84232365145229,88.28953434762563
14794.0,Champions,Medium Value,3,7,1319.91,5,5,4,554,4.666666666666667,5.16366989396035,85.5232826187183,69.31765790686953
14741.0,Champions,Medium Value,12,6,1400.34,5,5,4,554,4.666666666666667,18.983402489626556,81.89257722452743,70.83909635776855
14730.0,Champions,High Value,1,8,2005.06,5,5,4,554,4.666666666666667,1.0834485938220377,88.30106039649608,79.36837252189949
17340.0,Champions,High Value,30,11,12353.29,4,5,5,455,4.666666666666667,37.52881512217612,92.84232365145229,98.22498847395113
17412.0,Champions,Medium Value,3,7,1258.06,5,5,4,554,4.666666666666667,5.16366989396035,85.5232826187183,67.88842784693408
17416.0,Champions,High Value,30,7,6893.42,4,5,5,455,4.666666666666667,37.52881512217612,85.5232826187183,96.10419548178885
12619.0,Champions,High Value,16,9,3641.24,4,5,5,455,4.666666666666667,22.418165053019827,90.21438450899032,89.94928538497004
12615.0,Champions,High Value,2,4,2291.19,5,4,5,545,4.666666666666667,3.1466113416320884,69.85938220378054,82.18072844628861
17288.0,Champions,Medium Value,9,7,1419.73,5,5,4,554,4.666666666666667,14.200092208390963,85.5232826187183,71.16182572614107
12600.0,Champions,High Value,29,10,2599.04,4,5,5,455,4.666666666666667,36.410788381742734,91.62056247118487,84.43983402489627
17377.0,Champions,High Value,24,20,4100.92,4,5,5,455,4.666666666666667,32.053941908713696,97.6832641770401,91.7473490087598
17338.0,Champions,High Value,17,8,6643.93,4,5,5,455,4.666666666666667,23.858921161825727,88.30106039649608,95.80451821115722
15214.0,Champions,Medium Value,2,8,1661.44,5,5,4,554,4.666666666666667,3.1466113416320884,88.30106039649608,74.98847395112955
13178.0,Champions,High Value,26,11,5725.47,4,5,5,455,4.666666666666667,34.289995389580454,92.84232365145229,94.90548639926233
15150.0,Champions,High Value,17,10,5314.47,4,5,5,455,4.666666666666667,23.858921161825727,91.62056247118487,94.23697556477639
15125.0,Champions,High Value,25,15,11528.48,4,5,5,455,4.666666666666667,33.19502074688796,95.95435684647303,98.08667588750576
15114.0,Champions,High Value,30,10,2760.56,4,5,5,455,4.666666666666667,37.52881512217612,91.62056247118487,85.75380359612724
15105.0,Champions,High Value,18,7,2298.93,4,5,5,455,4.666666666666667,25.265099124020285,85.5232826187183,82.24988473951129
15093.0,Champions,High Value,18,6,4597.02,4,5,5,455,4.666666666666667,25.265099124020285,81.89257722452743,92.92300599354542
15058.0,Champions,High Value,25,11,2124.99,4,5,5,455,4.666666666666667,33.19502074688796,92.84232365145229,80.77455048409405
15044.0,Champions,High Value,19,17,7700.23,4,5,5,455,4.666666666666667,26.671277086214847,96.73812816966344,96.65744582757031
15034.0,Champions,High Value,16,8,4308.61,4,5,5,455,4.666666666666667,22.418165053019827,88.30106039649608,92.25449515905947
13232.0,Champions,Medium Value,13,7,1357.6,5,5,4,554,4.666666666666667,19.813278008298756,85.5232826187183,70.05532503457815
13209.0,Champions,High Value,30,8,5891.61,4,5,5,455,4.666666666666667,37.52881512217612,88.30106039649608,95.0437989857077
15021.0,Champions,High Value,9,9,1914.82,5,5,4,554,4.666666666666667,14.200092208390963,90.21438450899032,78.44628861226371
15024.0,Champions,Medium Value,10,10,1661.33,5,5,4,554,4.666666666666667,15.813739050253572,91.62056247118487,74.96542185338866
15005.0,Champions,High Value,16,28,6316.57,4,5,5,455,4.666666666666667,22.418165053019827,98.85892116182573,95.45873674504381
14944.0,Champions,High Value,30,12,5900.25,4,5,5,455,4.666666666666667,37.52881512217612,93.96035039188565,95.06685108344858
14901.0,Champions,Medium Value,11,9,1421.29,5,5,4,554,4.666666666666667,17.50806823420931,90.21438450899032,71.20792992162286
14878.0,Champions,Medium Value,13,9,1485.54,5,5,4,554,4.666666666666667,19.813278008298756,90.21438450899032,72.22222222222221
17211.0,Champions,High Value,27,8,2317.2200000000003,4,5,5,455,4.666666666666667,35.01613646841862,88.30106039649608,82.43430152143844
17218.0,Champions,High Value,4,10,1960.72,5,5,4,554,4.666666666666667,7.468879668049793,91.62056247118487,78.88427846934071
17220.0,Champions,High Value,24,14,3198.25,4,5,5,455,4.666666666666667,32.053941908713696,95.40110650069157,88.22037805440294
12647.0,Champions,High Value,22,12,3722.82,4,5,5,455,4.666666666666667,29.39142461964039,93.96035039188565,90.36422314430614
12626.0,Champions,High Value,23,9,6620.48,4,5,5,455,4.666666666666667,30.797602581834948,90.21438450899032,95.78146611341633
17191.0,Champions,High Value,28,7,2095.13,4,5,5,455,4.666666666666667,35.48870447210696,85.5232826187183,80.42876901798064
17160.0,Champions,High Value,31,6,3518.03,4,5,5,455,4.666666666666667,38.53158137390503,81.89257722452743,89.39603503918858
17139.0,Champions,High Value,16,12,10668.47,4,5,5,455,4.666666666666667,22.418165053019827,93.96035039188565,97.83310281235592
17131.0,Champions,High Value,5,5,2463.17,5,4,5,545,4.666666666666667,9.474412171507607,77.1207929921623,83.42554172429692
17133.0,Champions,High Value,16,7,4892.240000000001,4,5,5,455,4.666666666666667,22.418165053019827,85.5232826187183,93.52236053480867
17097.0,Champions,Medium Value,2,8,954.42,5,5,4,554,4.666666666666667,3.1466113416320884,88.30106039649608,60.350391885661594
13658.0,Champions,High Value,10,5,2639.17,5,4,5,545,4.666666666666667,15.813739050253572,77.1207929921623,85.01613646841862
18172.0,Champions,High Value,15,20,7561.68,4,5,5,455,4.666666666666667,21.046565237436607,97.6832641770401,96.61134163208852
18179.0,Champions,High Value,9,6,1793.17,5,5,4,554,4.666666666666667,14.200092208390963,81.89257722452743,76.76348547717843
18139.0,Champions,High Value,18,6,8438.34,4,5,5,455,4.666666666666667,25.265099124020285,81.89257722452743,97.07238358690641
18145.0,Champions,High Value,13,4,2861.55,5,4,5,545,4.666666666666667,19.813278008298756,69.85938220378054,86.3762102351314
18122.0,Champions,High Value,8,6,1826.21,5,5,4,554,4.666666666666667,12.551867219917012,81.89257722452743,77.20147533425542
12415.0,Champions,High Value,24,21,124914.53,4,5,5,455,4.666666666666667,32.053941908713696,97.9483633010604,99.88473951129552
13695.0,Champions,High Value,31,15,2504.13,4,5,5,455,4.666666666666667,38.53158137390503,95.95435684647303,83.81742738589212
13700.0,Champions,High Value,26,10,2265.12,4,5,5,455,4.666666666666667,34.289995389580454,91.62056247118487,81.99631166436146
13629.0,Champions,High Value,23,11,7792.36,4,5,5,455,4.666666666666667,30.797602581834948,92.84232365145229,96.6804979253112
13630.0,Champions,High Value,5,7,2031.78,5,5,4,554,4.666666666666667,9.474412171507607,85.5232826187183,79.59889349930843
13610.0,Champions,Medium Value,12,7,1131.88,5,5,4,554,4.666666666666667,18.983402489626556,85.5232826187183,65.35269709543569
13680.0,Champions,High Value,1,4,3722.42,5,4,5,545,4.666666666666667,1.0834485938220377,69.85938220378054,90.34117104656524
12867.0,Champions,High Value,26,7,4036.82,4,5,5,455,4.666666666666667,34.289995389580454,85.5232826187183,91.53988012909174
16570.0,Champions,High Value,15,10,3738.4,4,5,5,455,4.666666666666667,21.046565237436607,91.62056247118487,90.45643153526972
12877.0,Champions,Medium Value,4,12,1535.77,5,5,4,554,4.666666666666667,7.468879668049793,93.96035039188565,73.05209774089441
13971.0,Champions,High Value,19,8,2758.26,4,5,5,455,4.666666666666667,26.671277086214847,88.30106039649608,85.70769940064545
17705.0,Champions,High Value,3,9,1823.52,5,5,4,554,4.666666666666667,5.16366989396035,90.21438450899032,77.13231904103274
14030.0,Champions,High Value,18,8,2360.09,4,5,5,455,4.666666666666667,25.265099124020285,88.30106039649608,82.75703088981096
14005.0,Champions,High Value,10,5,2874.72,5,4,5,545,4.666666666666667,15.813739050253572,77.1207929921623,86.51452282157676
13507.0,Champions,High Value,3,4,2479.16,5,4,5,545,4.666666666666667,5.16366989396035,69.85938220378054,83.63301060396496
13509.0,Champions,Medium Value,9,7,979.72,5,5,4,554,4.666666666666667,14.200092208390963,85.5232826187183,61.01890272014754
13983.0,Champions,High Value,30,12,2603.43,4,5,5,455,4.666666666666667,37.52881512217612,93.96035039188565,84.48593822037806
13988.0,Champions,High Value,20,6,4147.96,4,5,5,455,4.666666666666667,27.708621484555096,81.89257722452743,91.86260949746426
13975.0,Champions,High Value,31,6,2526.28,4,5,5,455,4.666666666666667,38.53158137390503,81.89257722452743,83.95573997233748
13924.0,Champions,High Value,2,6,1838.85,5,5,4,554,4.666666666666667,3.1466113416320884,81.89257722452743,77.40894421392348
13890.0,Champions,High Value,1,10,1883.81,5,5,4,554,4.666666666666667,1.0834485938220377,91.62056247118487,78.1005071461503
17975.0,Champions,High Value,15,13,4488.81,4,5,5,455,4.666666666666667,21.046565237436607,94.8248040571692,92.76164130935915
12464.0,Champions,Medium Value,10,8,1212.05,5,5,4,554,4.666666666666667,15.813739050253572,88.30106039649608,66.87413554633471
12451.0,Champions,High Value,11,5,9035.52,5,4,5,545,4.666666666666667,17.50806823420931,77.1207929921623,97.30290456431536
17790.0,Champions,High Value,27,14,1965.55,4,5,4,454,4.333333333333333,35.01613646841862,95.40110650069157,78.9073305670816
14129.0,Champions,Medium Value,2,5,1123.86,5,4,4,544,4.333333333333333,3.1466113416320884,77.1207929921623,65.19133241124942
14113.0,Champions,High Value,4,4,1840.42,5,4,4,544,4.333333333333333,7.468879668049793,69.85938220378054,77.45504840940526
14102.0,Champions,Medium Value,5,5,1360.28,5,4,4,544,4.333333333333333,9.474412171507607,77.1207929921623,70.10142923005994
14107.0,Loyal Customers,High Value,52,7,2703.23,3,5,5,355,4.333333333333333,50.829875518672196,85.5232826187183,85.36191793453204
13520.0,Loyal Customers,High Value,59,6,3624.35,3,5,5,355,4.333333333333333,54.17242969110189,81.89257722452743,89.78792070078377
12830.0,Loyal Customers,High Value,38,6,6814.64,3,5,5,355,4.333333333333333,43.30336560627017,81.89257722452743,96.03503918856616
12820.0,Champions,Medium Value,3,4,942.34,5,4,4,544,4.333333333333333,5.16366989396035,69.85938220378054,60.02766251728907
12477.0,Champions,High Value,23,6,13219.74,4,4,5,445,4.333333333333333,30.797602581834948,81.89257722452743,98.40940525587828
17719.0,Loyal Customers,High Value,38,15,5396.04,3,5,5,355,4.333333333333333,43.30336560627017,95.95435684647303,94.32918395573996
17754.0,Champions,High Value,1,5,1772.26,5,4,4,544,4.333333333333333,1.0834485938220377,77.1207929921623,76.4407561088059
12494.0,Champions,Medium Value,16,7,1246.1,4,5,4,454,4.333333333333333,22.418165053019827,85.5232826187183,67.61180267404335
12480.0,Champions,High Value,28,4,3281.63,4,4,5,445,4.333333333333333,35.48870447210696,69.85938220378054,88.49700322729367
12484.0,Champions,High Value,33,6,4541.72,4,4,5,445,4.333333333333333,40.37574919317658,81.89257722452743,92.83079760258184
14047.0,Champions,Medium Value,9,5,1308.61,5,4,4,544,4.333333333333333,14.200092208390963,77.1207929921623,68.94882434301522
14049.0,Champions,High Value,17,4,5681.72,4,4,5,445,4.333333333333333,23.858921161825727,69.85938220378054,94.81327800829875
12912.0,Champions,High Value,3,5,1662.3,5,4,4,544,4.333333333333333,5.16366989396035,77.1207929921623,75.05763024435224
16316.0,Loyal Customers,High Value,64,8,2938.91,3,5,5,355,4.333333333333333,56.58137390502536,88.30106039649608,86.86030428769018
16638.0,Champions,High Value,23,10,1680.72,4,5,4,454,4.333333333333333,30.797602581834948,91.62056247118487,75.1728907330567
16628.0,Champions,High Value,30,5,2188.05,4,4,5,445,4.333333333333333,37.52881512217612,77.1207929921623,81.28169663439373
16618.0,Champions,High Value,31,5,2647.59,4,4,5,445,4.333333333333333,38.53158137390503,77.1207929921623,85.06224066390041
16600.0,Loyal Customers,Medium Value,4,6,813.52,5,5,3,553,4.333333333333333,7.468879668049793,81.89257722452743,55.99354541263255
14293.0,Champions,Medium Value,3,4,1046.56,5,4,4,544,4.333333333333333,5.16366989396035,69.85938220378054,62.978331028123556
12473.0,Champions,High Value,29,5,3938.55,4,4,5,445,4.333333333333333,36.410788381742734,77.1207929921623,91.12494236975564
16126.0,Champions,High Value,29,4,6287.77,4,4,5,445,4.333333333333333,36.410788381742734,69.85938220378054,95.41263254956202
16131.0,Loyal Customers,High Value,52,6,3506.54,3,5,5,355,4.333333333333333,50.829875518672196,81.89257722452743,89.303826648225
16303.0,Champions,High Value,26,3,5360.63,4,4,5,445,4.333333333333333,34.289995389580454,59.53204241585984,94.28307976025818
16295.0,Champions,Medium Value,10,4,1328.55,5,4,4,544,4.333333333333333,15.813739050253572,69.85938220378054,69.4559704933149
16283.0,Champions,Medium Value,6,5,1570.81,5,4,4,544,4.333333333333333,10.45412632549562,77.1207929921623,73.582295988935
16271.0,Champions,Medium Value,3,5,1429.24,5,4,4,544,4.333333333333333,5.16366989396035,77.1207929921623,71.36929460580913
16201.0,Champions,High Value,3,4,1863.47,5,4,4,544,4.333333333333333,5.16366989396035,69.85938220378054,77.82388197325957
16332.0,Champions,Medium Value,28,7,1593.2,4,5,4,454,4.333333333333333,35.48870447210696,85.5232826187183,73.92807745504841
14931.0,Champions,Medium Value,5,5,1257.68,5,4,4,544,4.333333333333333,9.474412171507607,77.1207929921623,67.84232365145229
13196.0,Champions,High Value,11,4,1797.78,5,4,4,544,4.333333333333333,17.50806823420931,69.85938220378054,76.9017980636238
15134.0,Champions,Medium Value,15,8,1387.99,4,5,4,454,4.333333333333333,21.046565237436607,88.30106039649608,70.58552328261872
15136.0,Champions,Medium Value,3,4,1286.7,5,4,4,544,4.333333333333333,5.16366989396035,69.85938220378054,68.51083448593822
15140.0,Loyal Customers,High Value,52,7,2354.25,3,5,5,355,4.333333333333333,50.829875518672196,85.5232826187183,82.71092669432917
15129.0,Loyal Customers,High Value,50,11,3447.4,3,5,5,355,4.333333333333333,49.36606731212541,92.84232365145229,89.11940986629784
15123.0,Potential Loyalists,High Value,7,2,2199.31,5,3,5,535,4.333333333333333,11.191793453204243,44.05255878284924,81.30474873213463
15113.0,Potential Loyalists,High Value,10,3,3609.33,5,3,5,535,4.333333333333333,15.813739050253572,59.53204241585984,89.67266021207931
14936.0,Loyal Customers,High Value,34,8,8137.02,3,5,5,355,4.333333333333333,41.032733978792066,88.30106039649608,96.98017519594283
14897.0,Champions,Medium Value,8,4,1366.38,5,4,4,544,4.333333333333333,12.551867219917012,69.85938220378054,70.14753342554172
14898.0,Champions,Medium Value,23,6,1303.52,4,5,4,454,4.333333333333333,30.797602581834948,81.89257722452743,68.78745965882895
14903.0,Champions,High Value,21,5,2810.63,4,4,5,445,4.333333333333333,28.34255417242969,77.1207929921623,86.14568925772245
16996.0,Champions,Medium Value,30,6,1456.96,4,5,4,454,4.333333333333333,37.52881512217612,81.89257722452743,71.80728446288612
14963.0,Champions,Medium Value,10,5,1487.8,5,4,4,544,4.333333333333333,15.813739050253572,77.1207929921623,72.2913785154449
14948.0,Champions,Medium Value,23,6,1101.97,4,5,4,454,4.333333333333333,30.797602581834948,81.89257722452743,64.56892577224528
14952.0,Loyal Customers,High Value,60,11,8099.49,3,5,5,355,4.333333333333333,54.87551867219918,92.84232365145229,96.91101890272014
17203.0,Loyal Customers,High Value,36,6,3563.85,3,5,5,355,4.333333333333333,41.98939603503919,81.89257722452743,89.58045182111573
17162.0,Champions,High Value,29,10,1715.46,4,5,4,454,4.333333333333333,36.410788381742734,91.62056247118487,75.79529737206086
17164.0,Loyal Customers,High Value,33,7,2467.35,3,5,5,355,4.333333333333333,40.37574919317658,85.5232826187183,83.4946980175196
17236.0,Loyal Customers,Medium Value,13,6,916.13,5,5,3,553,4.333333333333333,19.813278008298756,81.89257722452743,59.22083909635777
17228.0,Champions,High Value,16,8,1906.09,4,5,4,454,4.333333333333333,22.418165053019827,88.30106039649608,78.35408022130014
17213.0,Loyal Customers,High Value,40,7,2781.23,3,5,5,355,4.333333333333333,44.617335177501154,85.5232826187183,85.89211618257261
12656.0,Champions,High Value,17,5,4051.17,4,4,5,445,4.333333333333333,23.858921161825727,77.1207929921623,91.56293222683264
12657.0,Champions,Medium Value,11,4,1643.18,5,4,4,544,4.333333333333333,17.50806823420931,69.85938220378054,74.71184877823882
13632.0,Champions,High Value,25,5,2121.27,4,4,5,445,4.333333333333333,33.19502074688796,77.1207929921623,80.75149838635316
18177.0,Champions,Medium Value,31,6,1341.42,4,5,4,454,4.333333333333333,38.53158137390503,81.89257722452743,69.70954356846472
15145.0,Champions,Medium Value,4,4,1194.73,5,4,4,544,4.333333333333333,7.468879668049793,69.85938220378054,66.52835408022129
